query_drug,similar_drug,similarity
DB01059,DB11393,0.417910447761194
DB01059,DB00779,0.3898305084745763
DB01059,DB01044,0.3783783783783784
DB01061,DB00319,0.7727272727272727
DB01061,DB00948,0.7352941176470589
DB01061,DB00415,0.6190476190476191
DB01061,DB00578,0.6190476190476191
DB01061,DB08795,0.5652173913043478
DB01061,DB01053,0.5384615384615384
DB01061,DB09319,0.5256410256410257
DB01061,DB01607,0.5142857142857142
DB01061,DB00417,0.4927536231884058
DB01061,DB01603,0.4714285714285714
DB01062,DB00219,0.5714285714285714
DB01062,DB00383,0.5245901639344263
DB01062,DB00986,0.46551724137931033
DB01062,DB19325,0.45454545454545453
DB01062,DB09023,0.41818181818181815
DB01062,DB00505,0.3793103448275862
DB01062,DB00376,0.3389830508474576
DB01062,DB00942,0.3389830508474576
DB01062,DB00387,0.3389830508474576
DB01062,DB06787,0.3387096774193548
DB01063,DB01038,0.8076923076923077
DB01063,DB06808,0.7818181818181819
DB01063,DB00850,0.6923076923076923
DB01063,DB01614,0.660377358490566
DB01063,DB00623,0.6545454545454545
DB01063,DB12710,0.5918367346938775
DB01063,DB00433,0.5818181818181818
DB01063,DB00831,0.5517241379310345
DB01063,DB01615,0.543859649122807
DB01063,DB00372,0.5423728813559322
DB01064,DB00668,0.6875
DB01064,DB12803,0.6285714285714286
DB01064,DB00816,0.6060606060606061
DB01064,DB00368,0.5454545454545454
DB01064,DB06814,0.5319148936170213
DB01064,DB00221,0.5128205128205128
DB01064,DB00489,0.5
DB01064,DB06707,0.4857142857142857
DB01064,DB01102,0.4772727272727273
DB01064,DB13139,0.4523809523809524
DB01065,DB04275,0.7045454545454546
DB01065,DB07723,0.6666666666666666
DB01065,DB12288,0.6481481481481481
DB01065,DB06594,0.6041666666666666
DB01065,DB08190,0.6
DB01065,DB14010,0.5869565217391305
DB01065,DB01079,0.4126984126984127
DB01065,DB01445,0.39215686274509803
DB01065,DB08839,0.3877551020408163
DB01065,DB07773,0.3684210526315789
DB01066,DB01416,0.6625
DB01066,DB00493,0.6385542168674698
DB01066,DB00671,0.6265060240963856
DB01066,DB01332,0.620253164556962
DB01066,DB00535,0.6125
DB01066,DB00267,0.5760869565217391
DB01066,DB01212,0.5638297872340425
DB01066,DB01413,0.5555555555555556
DB01066,DB00438,0.4845360824742268
DB01066,DB01415,0.4222222222222222
DB01067,DB01016,0.5857142857142857
DB01067,DB01289,0.5142857142857142
DB01067,DB00414,0.5084745762711864
DB01067,DB00222,0.47368421052631576
DB01067,DB01251,0.4444444444444444
DB01067,DB04213,0.3968253968253968
DB01067,DB12836,0.3924050632911392
DB01067,DB01124,0.34375
DB01067,DB00839,0.34375
DB01067,DB01120,0.34328358208955223
DB01068,DB01595,0.7291666666666666
DB01068,DB01511,0.7021276595744681
DB01068,DB14028,0.5192307692307693
DB01068,DB13643,0.4714285714285714
DB01068,DB01544,0.4426229508196721
DB01068,DB04014,0.43333333333333335
DB01068,DB01558,0.43103448275862066
DB01068,DB00186,0.41379310344827586
DB01068,DB01559,0.3709677419354839
DB01068,DB11831,0.3469387755102041
DB01069,DB08802,0.717948717948718
DB01069,DB00392,0.7142857142857143
DB01069,DB01615,0.6904761904761905
DB01069,DB01246,0.6666666666666666
DB01069,DB00777,0.6590909090909091
DB01069,DB00420,0.5263157894736842
DB01069,DB01403,0.5106382978723404
DB01069,DB09000,0.5
DB01069,DB00477,0.425531914893617
DB01069,DB12710,0.4186046511627907
DB01070,DB00153,0.711864406779661
DB01070,DB06410,0.6612903225806451
DB01070,DB00910,0.5714285714285714
DB01070,DB02300,0.5217391304347826
DB01070,DB04258,0.4666666666666667
DB01070,DB00169,0.45714285714285713
DB01070,DB04891,0.45454545454545453
DB01070,DB00146,0.4383561643835616
DB01070,DB13097,0.4383561643835616
DB01070,DB04796,0.43661971830985913
DB01071,DB00902,0.5581395348837209
DB01071,DB12710,0.40425531914893614
DB01071,DB01069,0.3695652173913043
DB01071,DB00420,0.3695652173913043
DB01071,DB01246,0.3541666666666667
DB01071,DB00392,0.3541666666666667
DB01071,DB00679,0.35
DB01071,DB01608,0.35
DB01071,DB00933,0.3442622950819672
DB01071,DB06808,0.34375
DB01073,DB04441,1.0
DB01073,DB00640,0.6875
DB01073,DB03528,0.6875
DB01073,DB00194,0.6875
DB01073,DB02947,0.6538461538461539
DB01073,DB00631,0.6415094339622641
DB01073,DB02857,0.6226415094339622
DB01073,DB01280,0.6111111111111112
DB01073,DB04218,0.6078431372549019
DB01073,DB12443,0.5901639344262295
DB01074,DB03253,0.4
DB01074,DB02884,0.2702702702702703
DB01074,DB00172,0.2647058823529412
DB01074,DB05458,0.2608695652173913
DB01074,DB01195,0.25862068965517243
DB01074,DB04387,0.25
DB01074,DB13559,0.25
DB01074,DB06714,0.25
DB01074,DB00422,0.25
DB01074,DB06701,0.25
DB01075,DB01237,0.8064516129032258
DB01075,DB01173,0.7272727272727273
DB01075,DB00748,0.5365853658536586
DB01075,DB00985,0.5
DB01075,DB00979,0.4318181818181818
DB01075,DB01620,0.41025641025641024
DB01075,DB11160,0.41025641025641024
DB01075,DB09014,0.37777777777777777
DB01075,DB00366,0.37209302325581395
DB01075,DB00675,0.36363636363636365
DB01076,DB01095,0.4025974025974026
DB01076,DB08860,0.3493975903614458
DB01076,DB00439,0.3493975903614458
DB01076,DB01098,0.3103448275862069
DB01076,DB15460,0.2962962962962963
DB01076,DB08137,0.2631578947368421
DB01076,DB08138,0.2597402597402597
DB01076,DB03691,0.25316455696202533
DB01076,DB03573,0.25316455696202533
DB01076,DB13766,0.25301204819277107
DB01077,DB00720,0.3888888888888889
DB01077,DB03900,0.35714285714285715
DB01077,DB11386,0.35294117647058826
DB01077,DB00282,0.34782608695652173
DB01077,DB06931,0.34615384615384615
DB01077,DB06830,0.34615384615384615
DB01077,DB07873,0.34615384615384615
DB01077,DB00630,0.32
DB01077,DB02831,0.3125
DB01077,DB11620,0.2962962962962963
DB01078,DB00390,0.8024691358024691
DB01078,DB01396,0.6590909090909091
DB01078,DB00511,0.6041666666666666
DB01078,DB12843,0.47115384615384615
DB01078,DB01092,0.4423076923076923
DB01078,DB04177,0.43820224719101125
DB01078,DB00581,0.28735632183908044
DB01078,DB19257,0.28448275862068967
DB01078,DB07341,0.2828282828282828
DB01078,DB04453,0.2815533980582524
DB01079,DB01065,0.4126984126984127
DB01079,DB07723,0.36507936507936506
DB01079,DB14010,0.3548387096774194
DB01079,DB12288,0.35135135135135137
DB01079,DB08190,0.3188405797101449
DB01079,DB06978,0.3
DB01079,DB06594,0.29411764705882354
DB01079,DB04606,0.26804123711340205
DB01079,DB04130,0.26666666666666666
DB01079,DB04275,0.2647058823529412
DB01080,DB02517,0.5
DB01080,DB00142,0.5
DB01080,DB03091,0.48148148148148145
DB01080,DB04235,0.4642857142857143
DB01080,DB03214,0.4230769230769231
DB01080,DB03993,0.4230769230769231
DB01080,DB03134,0.4
DB01080,DB06775,0.375
DB01080,DB11117,0.36666666666666664
DB01080,DB00139,0.36363636363636365
DB01081,DB01501,0.7450980392156863
DB01081,DB00454,0.6078431372549019
DB01081,DB00913,0.576271186440678
DB01081,DB11504,0.39344262295081966
DB01081,DB00836,0.37681159420289856
DB01081,DB11186,0.36923076923076925
DB01081,DB00899,0.36231884057971014
DB01081,DB01535,0.34285714285714286
DB01081,DB00708,0.3157894736842105
DB01081,DB06738,0.3125
DB01082,DB03013,0.37142857142857144
DB01082,DB04194,0.37142857142857144
DB01082,DB04679,0.34210526315789475
DB01082,DB04678,0.3333333333333333
DB01082,DB08818,0.3291139240506329
DB01082,DB04426,0.3283582089552239
DB01082,DB03779,0.328125
DB01082,DB04681,0.3181818181818182
DB01082,DB04628,0.313953488372093
DB01082,DB03323,0.3076923076923077
DB01083,DB02131,0.3333333333333333
DB01083,DB03061,0.3157894736842105
DB01083,DB00770,0.3026315789473684
DB01083,DB07558,0.2898550724637681
DB01083,DB04234,0.2875
DB01083,DB01814,0.27692307692307694
DB01083,DB09211,0.27380952380952384
DB01083,DB07928,0.2608695652173913
DB01083,DB16148,0.2558139534883721
DB01083,DB18145,0.25
DB01084,DB11591,0.4027777777777778
DB01084,DB12523,0.3157894736842105
DB01084,DB00454,0.2833333333333333
DB01084,DB00637,0.2692307692307692
DB01084,DB01176,0.2692307692307692
DB01084,DB08588,0.26666666666666666
DB01084,DB08530,0.2608695652173913
DB01084,DB12369,0.2602739726027397
DB01084,DB08738,0.2597402597402597
DB01084,DB12278,0.25757575757575757
DB01085,DB04200,0.32142857142857145
DB01085,DB09273,0.21666666666666667
DB01085,DB09221,0.2
DB01085,DB07227,0.2
DB01085,DB01559,0.2
DB01085,DB04960,0.2
DB01085,DB00699,0.19767441860465115
DB01085,DB16875,0.19736842105263158
DB01085,DB05152,0.19642857142857142
DB01085,DB00201,0.19607843137254902
DB01086,DB11148,0.6774193548387096
DB01086,DB00721,0.6176470588235294
DB01086,DB03183,0.5
DB01086,DB02362,0.4642857142857143
DB01086,DB12831,0.425531914893617
DB01086,DB06906,0.41025641025641024
DB01086,DB01035,0.41025641025641024
DB01086,DB00345,0.4
DB01086,DB00676,0.38235294117647056
DB01086,DB14212,0.375
DB01087,DB08451,0.3333333333333333
DB01087,DB08440,0.3103448275862069
DB01087,DB01103,0.3013698630136986
DB01087,DB00608,0.29850746268656714
DB01087,DB02240,0.2972972972972973
DB01087,DB07303,0.2898550724637681
DB01087,DB02365,0.2826086956521739
DB01087,DB07525,0.28125
DB01087,DB01611,0.2777777777777778
DB01087,DB07037,0.2647058823529412
DB01088,DB18464,0.5324675324675324
DB01088,DB05229,0.5324675324675324
DB01088,DB01240,0.4520547945205479
DB01088,DB00917,0.35064935064935066
DB01088,DB12789,0.3466666666666667
DB01088,DB00770,0.32894736842105265
DB01088,DB01160,0.3132530120481928
DB01088,DB11519,0.30337078651685395
DB01088,DB02056,0.3
DB01088,DB11507,0.2988505747126437
DB01089,DB00206,0.8441558441558441
DB01089,DB01180,0.6781609195402298
DB01089,DB01392,0.6103896103896104
DB01089,DB15949,0.45977011494252873
DB01089,DB04877,0.375
DB01089,DB15096,0.3333333333333333
DB01089,DB00907,0.3023255813953488
DB01089,DB00309,0.2868217054263566
DB01089,DB00570,0.2868217054263566
DB01089,DB00767,0.28421052631578947
DB01090,DB04284,0.1875
DB01090,DB06641,0.18604651162790697
DB01090,DB01245,0.17391304347826086
DB01090,DB08960,0.17391304347826086
DB01090,DB08289,0.16326530612244897
DB01090,DB06894,0.16
DB01090,DB03143,0.16
DB01090,DB12452,0.16
DB01090,DB07611,0.16
DB01090,DB00565,0.15517241379310345
DB01091,DB00857,0.4897959183673469
DB01091,DB00735,0.4782608695652174
DB01091,DB01750,0.3488372093023256
DB01091,DB06711,0.32653061224489793
DB01091,DB01626,0.3181818181818182
DB01091,DB07365,0.3125
DB01091,DB08565,0.3018867924528302
DB01091,DB08566,0.3018867924528302
DB01091,DB08093,0.28846153846153844
DB01091,DB04884,0.2777777777777778
DB01092,DB01396,0.4583333333333333
DB01092,DB01078,0.4423076923076923
DB01092,DB00511,0.4230769230769231
DB01092,DB00390,0.41414141414141414
DB01092,DB04177,0.40229885057471265
DB01092,DB12843,0.3486238532110092
DB01092,DB00959,0.3020833333333333
DB01092,DB00741,0.25773195876288657
DB01092,DB00860,0.25510204081632654
DB01092,DB14540,0.24761904761904763
DB01093,DB02311,0.3333333333333333
DB01093,DB02235,0.21739130434782608
DB01093,DB02467,0.20833333333333334
DB01093,DB02415,0.17391304347826086
DB01093,DB03033,0.17391304347826086
DB01093,DB02994,0.16666666666666666
DB01093,DB02736,0.16666666666666666
DB01093,DB02825,0.16666666666666666
DB01093,DB13058,0.16666666666666666
DB01093,DB02845,0.16666666666666666
DB01094,DB03467,0.6888888888888889
DB01094,DB08517,0.6530612244897959
DB01094,DB04703,0.5652173913043478
DB01094,DB03601,0.45098039215686275
DB01094,DB11259,0.39655172413793105
DB01094,DB04429,0.39622641509433965
DB01094,DB12039,0.375
DB01094,DB14086,0.375
DB01094,DB12116,0.3333333333333333
DB01094,DB17283,0.32786885245901637
DB01095,DB08860,0.5362318840579711
DB01095,DB00439,0.49295774647887325
DB01095,DB01098,0.44
DB01095,DB01076,0.4025974025974026
DB01095,DB03851,0.2786885245901639
DB01095,DB15460,0.2692307692307692
DB01095,DB13036,0.26506024096385544
DB01095,DB19023,0.25882352941176473
DB01095,DB12827,0.25
DB01095,DB07754,0.25
DB01097,DB07805,0.425531914893617
DB01097,DB08880,0.4
DB01097,DB12524,0.39344262295081966
DB01097,DB14995,0.36923076923076925
DB01097,DB06481,0.3333333333333333
DB01097,DB12414,0.3333333333333333
DB01097,DB08043,0.3333333333333333
DB01097,DB18405,0.32142857142857145
DB01097,DB07970,0.31343283582089554
DB01097,DB07476,0.3018867924528302
DB01098,DB00439,0.5774647887323944
DB01098,DB08860,0.45454545454545453
DB01098,DB01095,0.44
DB01098,DB01076,0.3103448275862069
DB01098,DB03480,0.23376623376623376
DB01098,DB06246,0.23170731707317074
DB01098,DB06946,0.23076923076923078
DB01098,DB07446,0.22972972972972974
DB01098,DB11362,0.2222222222222222
DB01098,DB07108,0.2222222222222222
DB01099,DB00544,0.28125
DB01099,DB02377,0.2631578947368421
DB01099,DB03197,0.2558139534883721
DB01099,DB03592,0.2553191489361702
DB01099,DB02489,0.24390243902439024
DB01099,DB03792,0.24242424242424243
DB01099,DB03780,0.23684210526315788
DB01099,DB04047,0.23529411764705882
DB01099,DB03886,0.23404255319148937
DB01099,DB01223,0.23255813953488372
DB01100,DB01184,0.546875
DB01100,DB04842,0.4696969696969697
DB01100,DB08927,0.4444444444444444
DB01100,DB12877,0.4444444444444444
DB01100,DB13766,0.4117647058823529
DB01100,DB12465,0.4
DB01100,DB00450,0.3972602739726027
DB01100,DB03701,0.359375
DB01100,DB13791,0.3561643835616438
DB01100,DB00950,0.3472222222222222
DB01101,DB05494,0.35365853658536583
DB01101,DB01629,0.3235294117647059
DB01101,DB12564,0.2988505747126437
DB01101,DB12906,0.2926829268292683
DB01101,DB07173,0.2916666666666667
DB01101,DB00928,0.2857142857142857
DB01101,DB00987,0.2857142857142857
DB01101,DB02097,0.2857142857142857
DB01101,DB02456,0.27631578947368424
DB01101,DB03403,0.27631578947368424
DB01102,DB00938,0.5454545454545454
DB01102,DB00668,0.5
DB01102,DB01064,0.4772727272727273
DB01102,DB11541,0.46808510638297873
DB01102,DB00841,0.4489795918367347
DB01102,DB12313,0.44680851063829785
DB01102,DB00368,0.42857142857142855
DB01102,DB09082,0.41935483870967744
DB01102,DB06814,0.39655172413793105
DB01102,DB00867,0.3958333333333333
DB01103,DB02240,0.8421052631578947
DB01103,DB00608,0.5483870967741935
DB01103,DB01611,0.4852941176470588
DB01103,DB17749,0.4090909090909091
DB01103,DB01087,0.3013698630136986
DB01103,DB00613,0.2894736842105263
DB01103,DB19306,0.28378378378378377
DB01103,DB00527,0.28205128205128205
DB01103,DB12689,0.2804878048780488
DB01103,DB05252,0.2692307692307692
DB01104,DB17032,0.7631578947368421
DB01104,DB12305,0.625
DB01104,DB14071,0.625
DB01104,DB05805,0.29310344827586204
DB01104,DB06156,0.2833333333333333
DB01104,DB04857,0.2786885245901639
DB01104,DB00934,0.25925925925925924
DB01104,DB01367,0.2549019607843137
DB01104,DB03894,0.2549019607843137
DB01104,DB12273,0.2459016393442623
DB01105,DB00836,0.2698412698412698
DB01105,DB01131,0.24
DB01105,DB14941,0.23943661971830985
DB01105,DB16254,0.23809523809523808
DB01105,DB08800,0.23636363636363636
DB01105,DB01114,0.23636363636363636
DB01105,DB07859,0.23636363636363636
DB01105,DB09570,0.22950819672131148
DB01105,DB00579,0.22807017543859648
DB01105,DB01556,0.22727272727272727
DB01106,DB03849,0.3150684931506849
DB01106,DB01501,0.28169014084507044
DB01106,DB06274,0.27058823529411763
DB01106,DB09224,0.2647058823529412
DB01106,DB16134,0.2602739726027397
DB01106,DB08037,0.25842696629213485
DB01106,DB01081,0.2564102564102564
DB01106,DB00454,0.2537313432835821
DB01106,DB12929,0.25316455696202533
DB01106,DB08918,0.25
DB01107,DB01483,0.4
DB01107,DB00463,0.34285714285714286
DB01107,DB01353,0.3333333333333333
DB01107,DB01351,0.3157894736842105
DB01107,DB00593,0.3142857142857143
DB01107,DB00794,0.3
DB01107,DB00237,0.2972972972972973
DB01107,DB00312,0.28205128205128205
DB01107,DB00599,0.2682926829268293
DB01107,DB02303,0.25
DB01108,DB03882,0.375
DB01108,DB07447,0.36666666666666664
DB01108,DB02901,0.36666666666666664
DB01108,DB00858,0.3548387096774194
DB01108,DB00624,0.3492063492063492
DB01108,DB07768,0.3492063492063492
DB01108,DB01541,0.34375
DB01108,DB01481,0.34375
DB01108,DB01524,0.3387096774193548
DB01108,DB07706,0.3333333333333333
DB01110,DB01127,0.7872340425531915
DB01110,DB07705,0.7872340425531915
DB01110,DB01007,0.7647058823529411
DB01110,DB08943,0.7551020408163265
DB01110,DB01153,0.6842105263157895
DB01110,DB06820,0.5272727272727272
DB01110,DB00239,0.5
DB01110,DB00639,0.3709677419354839
DB01110,DB02617,0.359375
DB01110,DB04581,0.32
DB01111,DB13170,0.3333333333333333
DB01111,DB00626,0.3
DB01111,DB05034,0.2717948717948718
DB01111,DB08323,0.2708333333333333
DB01111,DB13985,0.2662337662337662
DB01111,DB13925,0.2662337662337662
DB01111,DB00080,0.26380368098159507
DB01111,DB15873,0.2611464968152866
DB01111,DB01278,0.2559241706161137
DB01111,DB00520,0.25170068027210885
DB01112,DB00493,0.5925925925925926
DB01112,DB01416,0.575
DB01112,DB00456,0.5063291139240507
DB01112,DB00689,0.5063291139240507
DB01112,DB00267,0.46808510638297873
DB01112,DB01414,0.46153846153846156
DB01112,DB01212,0.4583333333333333
DB01112,DB01139,0.4523809523809524
DB01112,DB03313,0.4457831325301205
DB01112,DB01413,0.43010752688172044
DB01113,DB12226,0.4146341463414634
DB01113,DB04208,0.37777777777777777
DB01113,DB06027,0.3275862068965517
DB01113,DB07427,0.32
DB01113,DB06618,0.3148148148148148
DB01113,DB06582,0.3090909090909091
DB01113,DB08811,0.3090909090909091
DB01113,DB00440,0.3076923076923077
DB01113,DB06842,0.3050847457627119
DB01113,DB09086,0.2916666666666667
DB01114,DB09555,0.813953488372093
DB01114,DB01620,0.8055555555555556
DB01114,DB00405,0.75
DB01114,DB00835,0.75
DB01114,DB00748,0.6222222222222222
DB01114,DB08800,0.4583333333333333
DB01114,DB07860,0.3902439024390244
DB01114,DB08801,0.3888888888888889
DB01114,DB00792,0.375
DB01114,DB04890,0.359375
DB01115,DB09229,0.8043478260869565
DB01115,DB00401,0.7872340425531915
DB01115,DB01054,0.5185185185185185
DB01115,DB01023,0.5
DB01115,DB06712,0.45161290322580644
DB01115,DB00270,0.4482758620689655
DB01115,DB04920,0.4406779661016949
DB01115,DB00622,0.4393939393939394
DB01115,DB00381,0.41935483870967744
DB01115,DB09237,0.41935483870967744
DB01116,DB07461,0.2833333333333333
DB01116,DB15565,0.26865671641791045
DB01116,DB18817,0.26785714285714285
DB01116,DB07734,0.26666666666666666
DB01116,DB01252,0.2542372881355932
DB01116,DB00843,0.2537313432835821
DB01116,DB07701,0.2537313432835821
DB01116,DB01340,0.25
DB01116,DB00972,0.25
DB01116,DB08530,0.24615384615384617
DB01117,DB04281,0.6136363636363636
DB01117,DB03748,0.296875
DB01117,DB04429,0.29411764705882354
DB01117,DB07669,0.28205128205128205
DB01117,DB07860,0.2727272727272727
DB01117,DB13154,0.2702702702702703
DB01117,DB01178,0.2692307692307692
DB01117,DB00498,0.2619047619047619
DB01117,DB08936,0.26
DB01117,DB01041,0.26
DB01118,DB04855,0.44155844155844154
DB01118,DB12319,0.421875
DB01118,DB00527,0.3466666666666667
DB01118,DB00892,0.34285714285714286
DB01118,DB00807,0.30985915492957744
DB01118,DB06735,0.3088235294117647
DB01118,DB00882,0.3088235294117647
DB01118,DB09023,0.30303030303030304
DB01118,DB04142,0.2987012987012987
